rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
1,283461,2025-12-19T01:00:00.000Z,Thunder vs Clippers,Thunder -16.5,-115,3,91,"Thunder 24-5 with 16-game franchise-record win streak. Elite defense allowing 106.2 PPG (#1 in NBA). SGA averaging 32.6 PPG. Clippers 7-19, depleted roster, no Bradley Beal (season-ending injury). Historical 68% success rate on Thunder picks when healthy at large spreads. Thunder coming off NBA Cup championship game. Massive talent and depth disparity favors dominant home performance.",123-102,1,0,0,0,0,0,-1675,950,N/A,221.5,-115,-108,-16.5,-115,16.5,-105,2025-12-18T22:00:00.000Z
2,283460,2025-12-19T01:00:00.000Z,Spurs vs Wizards,Spurs -15.5,-110,3,90,"Wembanyama returned to full form and minutes after NBA Cup Finals run, averaging 23+ PPG with elite rim protection. Spurs 18-8 fresh off NBA Cup Finals appearance with excellent team chemistry. Wizards 3-22, worst record in NBA, allowing 124.5 PPG (30th in NBA). Historical data shows large home favorites (-15+) with elite talent cover at 70% rate. Spurs motivated after narrow championship loss, facing worst team in league.",128-108,1,0,0,0,0,0,-1148,750,N/A,241.5,-105,-115,-15.5,-110,15.5,-110,2025-12-18T22:00:00.000Z
3,261934,2025-12-19T01:00:00.000Z,Pelicans vs Rockets,Rockets -9.5,-110,2,82,"Rockets 17-9 with NBA's 2nd best defense (110.3 PPG allowed). Pelicans 3-23, second-worst record in NBA, still missing Zion Williamson (hamstring), Dejounte Murray (season-ending Achilles), Jose Alvarado, Herb Jones. Historical 72% success rate on Rockets as home favorites -9 to -10 points. Massive talent disparity with Pelicans decimated by injuries. Rockets' defensive intensity overwhelms undermanned opponent.",118-106,0,0,1,0,0,0,327,-425,N/A,235.5,-115,-110,9.5,-110,-9.5,-110,2025-12-18T22:00:00.000Z
4,261938,2025-12-19T02:00:00.000Z,Jazz vs Lakers,Lakers -9.5,-118,2,80,"Lakers 18-9 despite Deandre Ayton out (elbow injury). Maxi Kleber probable to return and provide spacing. Jazz 5-21, tanking with worst offense in NBA. Lakers' depth (LeBron, AD when healthy) overwhelms Jazz even without starting center. Historical 65% success rate on Lakers as road favorites -9 to -10 against tanking teams. Talent gap too significant for Jazz to compete.",121-108,0,0,1,0,0,0,310,-412,N/A,242.5,-110,-110,9.5,-118,-9.5,-102,2025-12-18T22:00:00.000Z
1,261963,2025-12-23T00:30:00.000Z,Celtics vs Pacers,Celtics -11.5,-118,3,92,"Celtics have dominated at home with strong ATS performance. Pacers struggling on road. Historical data shows favorites at this line covering 65% when home team has winning record.",122-108,1,0,0,0,0,0,-600,445,N/A,226.5,-105,-112,-11.5,-118,11.5,-102,2025-12-22T23:00:00.000Z
2,261966,2025-12-23T02:30:00.000Z,Thunder vs Grizzlies,Thunder -15.5,-110,3,90,"Thunder dominant at home with excellent historical spread coverage. Grizzlies have struggled against elite teams. Historical wins on large spreads show strong pattern.",124-106,1,0,0,0,0,0,-1271,750,N/A,233.5,-115,-108,-15.5,-110,15.5,-110,2025-12-22T23:00:00.000Z
3,261967,2025-12-23T03:00:00.000Z,Warriors vs Magic,Warriors -5.5,-114,3,88,"Warriors at home with solid momentum. Magic on road trip fatigue. Historical data shows moderate favorites covering 58% at this range.",118-110,1,0,0,0,0,0,-230,190,N/A,227.5,-110,-110,-5.5,-114,5.5,-106,2025-12-22T23:00:00.000Z
4,261962,2025-12-23T00:00:00.000Z,Cavaliers vs Hornets,Cavaliers -9.5,-110,2,85,"Cavaliers elite defense and home court. Hornets weak on road. Recent pattern shows large favorites against weak opponents performing well.",119-106,1,0,0,0,0,0,-345,277,N/A,239.5,-110,-110,-9.5,-110,9.5,-110,2025-12-22T23:00:00.000Z
5,261965,2025-12-23T02:00:00.000Z,Nuggets vs Jazz,Nuggets -12.5,-115,2,83,"Nuggets strong at altitude. Jazz rebuilding with poor road record. Historical success on double-digit home favorites.",125-110,1,0,0,0,0,0,-750,532,N/A,250.5,-115,-110,-12.5,-115,12.5,-105,2025-12-22T23:00:00.000Z
6,261968,2025-12-23T03:00:00.000Z,Trail Blazers vs Pistons,Pistons -6.5,-105,2,81,"Pistons showing improvement at home. Trail Blazers weak on road. Moderate favorite pattern shows 55% success.",117-108,0,0,1,0,0,0,200,-245,N/A,234.5,-110,-110,6.5,-115,-6.5,-105,2025-12-22T23:00:00.000Z
7,261964,2025-12-23T01:00:00.000Z,Pelicans vs Mavericks,Over 240.5,-110,2,80,"Both teams fast-paced with weak defenses. Historical overs in high total games hitting 62% this season.",126-121,0,0,0,0,1,0,-108,-111,N/A,240.5,-110,-110,1.5,-115,-1.5,-105,2025-12-22T23:00:00.000Z
8,261962,2025-12-23T00:00:00.000Z,Cavaliers vs Hornets,Over 239.5,-110,1,75,"Cavaliers offense clicking. Hornets play uptempo despite losses. High totals trending over.",119-106,0,0,0,0,1,0,-345,277,N/A,239.5,-110,-110,-9.5,-110,9.5,-110,2025-12-22T23:00:00.000Z
9,261963,2025-12-23T00:30:00.000Z,Celtics vs Pacers,Over 226.5,-105,1,73,"Both teams offensive-minded. Pace favors over. Historical pattern shows 58% success on totals above 225.",122-108,0,0,0,0,1,0,-600,445,N/A,226.5,-105,-112,-11.5,-118,11.5,-102,2025-12-22T23:00:00.000Z
10,261967,2025-12-23T03:00:00.000Z,Warriors vs Magic,Under 227.5,-110,1,72,"Warriors defense improving. Magic struggles to score on road. Moderate totals trending under recently.",118-110,0,0,0,0,0,1,-230,190,N/A,227.5,-110,-110,-5.5,-114,5.5,-106,2025-12-22T23:00:00.000Z
